job_id,source,job_title,company,location,description,skills,careers_required,date_posted,url,career_tag,soft_skills_detected,extraction_date,date_posted_norm,job_uid_cross
f91ccb423912c3da34189583fb08a33c,coresignal,"AUXILIAR DE MANTENIMIENTO, construccion, albañileria, gypsum, electricidad",Centro Médico Vida / Plus Vida,"Quito, Pichincha, Ecuador","Centro Médico necesita contratar auxiliar de mantenimiento, personal que conozca de fontanería, construcción, electricidad, pintura, etc personal proactivo, para mantener las instalaciones en perfecto estado, horarios rotativos de acuerdo ala necesidad, experiencia más de 3 años, para trabajo bajo presión, presentar certificados que acrediten su experiencia para la entrevista

Edad mas de 25 años.

Solo aplicar personas que tengan experiencia en construcción, albañilería, gypsum, electricidad, etc

Para construcción de instalaciones",[],[],2025-06-06 04:02:43,https://www.linkedin.com/jobs/view/auxiliar-de-mantenimiento-construccion-alba%C3%B1ileria-gypsum-electricidad-at-centro-m%C3%A9dico-vida-plus-vida-4245782204,,[],2025-07-08,2025-06-06,28e61d1d23345ce5cb4efcd4198cb4d360faa7b1508b1b17691fcf0e7f70586a
36e6e06fe88dc9cdd8da0b6bec12c7dd,coresignal,OFICIAL 1ª ELECTRICIDAD (VACACIONES),Acierta,"Madrid, Community of Madrid, Spain","¡Únete a Caser Servicios y crece con nosotros!

¿Quiénes somos?

Caser Servicios perteneciente al grupo Helvetia, es un grupo sólido y en constante evolución, especializado en ofrecer servicios de calidad orientados al bienestar y al cuidado integral de las personas.

Además, proporcionamos servicios técnicos especializados en el mantenimiento integral de instalaciones, la prevención y protección contra incendios, así como en reformas y adecuaciones de espacios, adaptándonos a las necesidades de cada cliente.

Nuestra actividad se desarrolla en distintos sectores a través de marcas líderes como Caser Residencial, Hospitales Parque, Caser Dental, CaserVet, Acierta, TH Mantenimiento y SPV.

¿Qué buscamos?

Caser Servicios quiere incorporar a su equipo un-a Oficial de 1ª-electricista en el negocio de Acierta para uno de nuestros clientes en Madrid

Proporcionar servicios eléctricos seguros, eficientes y de alta calidad, garantizando el correcto funcionamiento de sistemas eléctricos incluyendo la instalación, mantenimiento y reparación de equipos y sistemas eléctricos.

Entre sus principales responsabilidades están:

• Mantenimiento correctivo y preventivo de las instalaciones electromecánicas del centro
• Realizar el mantenimiento integral preventivo y correctivo de las instalaciones.
• Gestionar y resolver las averías que surjan en el día a día y garantizar el correcto funcionamiento de diversos tipos de instalaciones.
• Contribuir a la excelencia en el servicio, colaborando en la optimización de la eficiencia energética de las instalaciones.
• Asegurar el cumplimiento de las normativas técnico-legales y los planes de mantenimiento establecidos.
• Participar en la implementación y seguimiento de indicadores de cumplimiento (KPI) para garantizar la calidad del servicio.



¿Qué te ofrecemos?

Contrato laboral temporal (sustitución de vacaciones).

• Categoría : Oficial de 1ª.
• Salario según convenio del Metal de Madrid.
• 2/4 vacantes
• Posibilidad de incorporación posterior a la plantilla de la empresa.



Vacantes y periodos de cobertura

• Vacante 1:



Fechas: Del 30/06/2025 a 22/08/2025 (Consultar en caso de tener menor disponibilidad)

Jornada de 40 h/s.

Horario: lunes a viernes de 7h a 15h

• Vacante 2:



Fechas: 28/07/2025 al 05/09/2025

Jornada de 40 horas

Horario: lunes a viernes de 8h a 16/17h

• Vacante 3:



Fechas: 04/08/2025 al 14/08/2025

Jornada de 40 horas

Horario: lunes a viernes de 7h a 15h

Valorable:

Formación profesional o certificado de profesionalidad (imprescindible en ciertas vacantes)

Carné de Conducir (obligatorio en ciertas vacantes)

PRL Electricidad

En Caser Servicios garantizamos la igualdad de oportunidades, impulsando el desarrollo del talento de las personas en función exclusivamente de sus capacidades y competencias para el desempeño de sus funciones.

Si quieres formar parte de un proyecto sólido, con valores y enfocado en ayudar a las personas, en Caser Servicios te estamos esperando. ¡Inscríbete ahora y crezcamos juntos!

#TeamHelvetia #BuscamosTuTalento #PreparadosParaTi

Requisitos:

Disponibilidad para periodos de vacaciones indicados.

Formación profesional o certificado de profesionalidad.

Carné de Conducir

• Consultar en caso de no cumplir algún requisito",[],[],2025-06-06 00:50:22,https://www.linkedin.com/jobs/view/oficial-1%C2%AA-electricidad-vacaciones-at-acierta-4242009118,,[],2025-07-08,2025-06-06,c11607fcafc971944f6e4817438438911c4a21464070fb51f45a076956b3ad04
af76bdd06b358dae4094a88b1aad7f86,coresignal,Ingeniero de Proyectos - Electricidad e Instrumentación,FDA Ingenieros,"Santiago, Santiago Metropolitan Region, Chile","Company Description: FDA Ingenieros

Job Description: FDA Ingenieros se encuentra en búsqueda de Ingeniero de Proyectos para integrar la disciplina de Electricidad e Instrumentación para desempeñarse en el rubro de la minería, para trabajar en la modalidad de teletrabajo.

Requisitos

• Título requerido: Ingeniero Civil Eléctrico.
• Experiencia: Desde 5 años de experiencia.
• Deseable manejo de softwares como Etap, Digsilent, Dialux.
• Lectura, diseño e interpretación de planos.
• Desarrollo de documentación de ingeniería.
• Trabajar con clientes para entender sus desafíos y necesidades, a través de soluciones adecuadas para cada proceso, teniendo foco en la mejor solución técnico-económica para cada desafío.
• Disponibilidad para viajar dentro de Chile. (Eventual)
• Conocimiento y dominio de Normativa Eléctrica Nacional.
• Licencia de conducir clase B. (Deseable).


Modalidad De Trabajo

• Teletrabajo – (Eventual visitas a terreno en territorio nacional).


Ofrecemos

• Beneficios Caja Los Andes.
• Seguro complementario Vida, Salud, Dental y Catastrófico.
• Viernes libre en el mes de tu cumpleaños.
• Envío de desayuno el día de tu cumpleaños.
• Modalidad de teletrabajo.",[],[],2025-06-05 20:08:56,https://www.linkedin.com/jobs/view/ingeniero-de-proyectos-electricidad-e-instrumentaci%C3%B3n-at-fda-ingenieros-4245586441,,[],2025-07-08,2025-06-05,eca53a2a850e4e6e16d867cafa6964333f08b2d69ed1037e6bd29348ab51b44b
1901e7abdcf43385ca687905332049df,coresignal,Supervisor Electricidad e Instrumentos Rio Negro/Neuquén,SGS,"Neuquén, Neuquén Province, Argentina","SGS es el líder mundial en inspección, verificación, análisis, capacitación y certificación. Es considerada como el principal referente mundial en calidad e integridad, contamos con más de 95.000 colaboradores y una red de más de 2.400 oficinas y laboratorios por el mundo.




Descripción del empleo

Supervisará e inspeccionará las tareas concernientes a la instalación y puesta en marcha de la parte eléctrica o de instrumentación, en PC o EMYR.


Controlar y Asegurar:


• Que los trabajos se ejecuten de acuerdo con las normas, especificaciones y procedimientos establecidos en el pliego de condiciones de la obra.
• Controlar el desarrollo de las actividades verificando que todo personal involucrado en el trabajo cumpla con los procedimientos de prevención de accidentes y protección del medio ambiente establecidos para la tarea.
• Que todo el personal involucrado en los trabajos esté dotado con los elementos de seguridad correspondientes y se cumplan las normas establecidas en las leyes vigentes.
• Las características, estado y operatividad de los equipos involucrados en la obra estén en perfectas condiciones de funcionamiento.
• La calidad de los insumos y las prácticas operativas utilizadas durante la ejecución de las tareas.
• Todo cuanto sea necesario para apoyar, asistir y asesorar al Jefe de Inspección en los temas relacionados con la seguridad, higiene y medio ambiente.
• Que el personal y equipos estén en condiciones de ingreso a obra.


Requisitos

Perfil Requerido:


• Título habilitante de técnico electromecánico y contar con una trayectoria mínima de cinco años en la función, o experiencia mínima equivalente de diez años de función en obras similares.
• Capacidad de comunicación.
Conocimientos requeridos en PC, EMyR y Plantas de procesamiento:


• Conocimientos teóricos.
• Calibración
• Mantenimiento y aplicación de instrumentos.
• PLC


Información adicional

• Prepaga de primer nivel
• Contrato a tiempo Indeterminado
• Fuera de convenio",[],[],2024-11-06 11:54:46,https://www.linkedin.com/jobs/view/supervisor-electricidad-e-instrumentos-rio-negro-neuqu%C3%A9n-at-sgs-4066702421,,[],2025-07-08,2024-11-06,c2c09e5f966b97464ecf3892ba3dda6068daed9b05d16af91ebf21261cd0c405
073d90ea42d165d261f48f600d400486,coresignal,Multitécnica/o (Electricidad) Calama,Equans Chile,"Calama, Antofagasta Region, Chile","Company Description: Equans Chile

Job Description: EQUANS Chile (EQCL), se encuentra en búsqueda de MULTITECNICA/O dentro de sus principales funciones está ejecutar los trabajos asignados instalaciones y reparaciones, utilizando las aplicaciones y sistemas validados por el cliente, con el objetivo de velar por el cumplimiento de su realización bajo los estándares de calidad y plazos estipulados por el mandante, así como de los protocolos de procedimientos y seguridad de la compañía.

Invitamos a postular a todas las personas que cumplan con los siguientes requisitos para la vacante:

Profesión / Estudios

Técnica/o medio Eléctrica/o, Electrónica, Climatización o carrera afín

Conocimientos

Tableros eléctricos

Iluminación

Generadores eléctricos

Electricidad industrial

Experiencia

1 año de experiencia

Requisitos

Disposición a turno rotativo

La diversidad nos fortalece, somos una empresa que ofrece igualdad de oportunidades y estamos comprometidos en brindar un ambiente de trabajo en el que todas las personas sean incluidas, tratadas de manera justa y con respeto.

Todas/o los postulantes calificados serán considerados sin distinción de raza, color, sexo, nacionalidad, estado civil, opinión política, edad, religión, educación, discapacidad, orientación sexual, identidad de género o situación socioeconómica.

¡Te invitamos a ser parte de EQUANS Chile!",[],[],2025-06-04 21:01:58,https://www.linkedin.com/jobs/view/multit%C3%A9cnica-o-electricidad-calama-at-equans-chile-4244884293,,[],2025-07-08,2025-06-04,bbcb244ec47143dacf8b8f75543bb605b9fa49c7f3e0b7534b103cdc08458fed
2feef5f3c9f9ab208b1187178be4ac7e,coresignal,T.S.U. en Electricidad,Consorcio de Cogestión Venequip,"Barquisimeto, Lara State, Venezuela","Buscamos un talento como TU!


Nos encontramos en la búsqueda de un T.S.U. en Electricidad, Electrónica o Mecánica, para desarrollar actividades en el área de infraestructura y mantenimiento de instalaciones, con conocimientos en:


• Instalaciones Eléctricas.
• Lectura de planos y uso de autoCAD.
• Conocimientos en Refrigeración y A/A.
• Conocimientos en Generadores Eléctricos.
• Conocimientos en computación y manejo de paquete Office.


Residenciado en:
Barquisimeto, Estado Lara",[],[],2024-11-06 01:38:42,https://www.linkedin.com/jobs/view/t-s-u-en-electricidad-at-consorcio-de-cogesti%C3%B3n-venequip-4070077548,,[],2025-07-08,2024-11-06,5f46afc2a364f40917cbb54b034c733501d49a54b16a14e445092a645a11b0c6
4b3806ba81d27dd327536e58d653eaef,coresignal,Supervisor/a Senior de Electricidad e Instrumentación,Antamina,"Huari, Ancash, Peru","Misión del puesto

Supervisar la utilización eficaz y eficiente de los recursos (materiales, equipos y RR.HH) de Planta Concentradora o Puerto Punta Lobitos, según corresponda, para cumplir con su mantenimiento preventivo, predictivo, proactivo y correctivo de acuerdo con los planes de producción, dentro del presupuesto de mantenimiento y políticas, procedimientos de trabajo y seguridad en Antamina.


Responsabilidades y actividades principales

• Administrar el Mantenimiento Eléctrico, Instrumentación y Automatización de Planta Concentradora y/o Planta PPL para el cumplimiento de los objetivos.
• Coordinar con las diferentes áreas involucradas en el proceso para la ejecución de los trabajos.
• Participar de las reuniones con Operaciones y áreas requeridas.
• Administrar, aplicar y supervisar los trabajos de mantenimiento de los equipos bajo su responsabilidad.
• Asegurar que los trabajos de los contratistas sean ejecutados con Seguridad, calidad y preservando el Medio Ambiente.
• Generar una cultura de aporte de ideas en el equipo.
• Monitorear el soporte técnico, información y conocimiento al personal.
• Planificar y ejecutar los entrenamientos en desarrollo de habilidades y competencias de su personal.
• Prepararse en la operación de equipos de línea de producción directa para operarlos en caso de emergencia.
• Participar en la preparación del Plan Funcional de la Gerencia.
• Realizar otras responsabilidades delegadas por su supervisión directa ligadas a su posición.


Formación requerida

• Contar con Título en Ingeniería Eléctrica o Ingeniería Electronica y/o afines.
• Contar con Colegiatura habilitada.


Estudios de post grado

• Deseable contar con estudios en Mantenimiento en Plantas Industriales y Centrales Eléctricas.


Experiencia previa

• Deseable contar, mínimo, con 05 años de experiencia en puestos similares de preferencia en plantas minero metalúrgicas.


Conocimientos informáticos

• Dominio de MS Office a nivel intermedio.
• Dominio de Excel a nivel intermedio.
• Dominio de Base de Datos a nivel intermedio.




Idiomas

• Inglés (No es requerido certificado de estudios) Intermedio


Datos adicionales del puesto

• Vicepresidencia de: Operaciones
• Gerencia de: Mantenimiento
• Reporta a: Superintendencia de Sistemas de Potencia, Electricidad e Instrumentación
• Locación: Concentradora / PPL
• Jornada laboral atípica: 8 x 6
• Vacante: Permanente",[],[],2024-11-01 13:53:31,https://www.linkedin.com/jobs/view/supervisor-a-senior-de-electricidad-e-instrumentaci%C3%B3n-at-antamina-4065501877,,[],2025-07-08,2024-11-01,f19ceb9248260c2c179b4bf46aba68634e5b70c5b06b3522f9034e81f76eed98
65bb8bad8d48a43c66347230f07e6406,coresignal,Instructor De Electricidad Industrial,SENATI,"Arequipa, Arequipa, Peru","SENATI, institución líder en formación tecnológica y reconocida como una de las tres mejores empresas para trabajar en el sector educativo, según el ranking Best Workplaces de Computrabajo 2025, se encuentra en la búsqueda de un(a)  Instructor De Electricidad Industrial

¿Qué perfil buscamos?

• Título Tecnico o universitario en la especialidad de Electricidad.
• Experiencia laboral profesional mínima de 03 años de experiencia Acreditada en empresas o talleres del sector en la especialidad.
• Tecnología y habilidades relacionadas con el mantenimiento y ensayos de máquinas eléctricas, sistemas de protección, redes eléctricas, conocimientos del CNE en instalaciones eléctricas y automatismos industriales.
• Conceptos y aplicación de Seguridad e Higiene Industrial
• Conceptos y aplicación de Calidad Total
• Manejo de Office a nivel basico
• Disponibilidad para laborar en la Sede AREQUIPA (Tiempo parcial).


¿Cuáles serán tus principales funciones?

• Planificar, organizar y preparar el plan de sesión de clase del curso virtual o presencial asignado de formación profesional y/o capacitación a trabajadores, así como el material didáctico necesario para el desarrollo de las clases según el curso a desarrollar.
• Ejecutar la programación de actividades (calendarizado), evaluaciones y entrega de trabajos finales en la plataforma LMS y comunicar a los estudiantes/participantes a través de mensajería (correo institucional y mensajería Blackboard) dicha programación, para asegurar el conocimiento pleno de las obligaciones académicas del estudiante/participante, conforme a lo aprobado por la Institución.
• Desarrollar las clases de manera presencial, y/o virtual (síncrono o asíncrono), de acuerdo a lo programado en su plan de sesión de manera integral, según normas metodológicas y técnicopedagógicas establecidas por la Institución.
• Controlar y evaluar las actividades académicas de Formación y Capacitación Profesional acorde con las exigencias establecidas por la Institución.
• Orientar a los estudiantes/participantes en aspectos pedagógicos, alcances y metodología del curso, a través de las herramientas del entorno virtual, aplicando las reglas de la comunicación y motivando a la participación.


¿Qué beneficios ofrecemos?

Ingreso en planilla con todos los beneficios de ley desde el primer día.

Pertenecer a una gran Institución reconocida a nivel nacional.

Capacitación y desarrollo continuo.

Beneficios propios de la Institución.

En SENATI nos comprometemos con la igualdad de oportunidades. Todos/as los/as postulantes serán considerados/as sin importar su origen étnico, sexo, edad, estado civil, orientación sexual, identidad de género, religión, discapacidad, nacionalidad o condición económica. Según ley n°299731.",[],[],2025-05-31 04:28:24,https://www.linkedin.com/jobs/view/instructor-de-electricidad-industrial-at-senati-4241300018,,[],2025-07-08,2025-05-31,b7d2718bd9a447a25e3ee49c5a6e0cf7e9c1fb400f70a935fcb276f3f21abb4c
4e0356d8da51f78422e2a18d18998c96,coresignal,"Vendedor/a Electricidad, Fontanería Fijo discontinuo 20h Burjassot",La Opinión de Murcia,"Burjassot, Valencian Community, Spain","Descripción del empleo

¿Buscas una oportunidad como Vendedor/a en una de las mejores compañías del Sector de la Reforma del Hogar y el Bricolaje?

Ahora, en Adecco, te estamos buscando...

Si quieres desarrollarte en el Sector del Comercio, tienes experiencia en Tienda Retail y deseas seguir creciendo como profesional de la venta asesorada, esta es tu oferta.

Tu Misión Será

• Ofrecer un asesoramiento completo a los clientes, en su ámbito de actuación, con el objetivo de alcanzar la satisfacción y fidelización de los mismos
• Gestionar el/la parte administrativo/a del proceso de compra así como resolver las incidencias y dudas que puedan darse durante el mismo, personalizando y ofreciendo experiencias de compra positivas.


En Adecco creemos en la igualdad de oportunidades y apostamos por el Talento Sin Etiquetas

Requisitos mínimos

Experiencia en ventas sector retail y atención al cliente.

Experiencia deseable en venta de productos de electricidad, fontanería y/o calor.

Orientación a cliente y vocación de servicio.

Inscribirme a esta oferta",[],[],2025-05-31 02:19:06,https://www.linkedin.com/jobs/view/vendedor-a-electricidad-fontaner%C3%ADa-fijo-discontinuo-20h-burjassot-at-la-opini%C3%B3n-de-murcia-4238475149,,[],2025-07-08,2025-05-31,856004d77b3a18546632b76ec60ed556bda4f4d326e576b9b854d9652973a31a
afa9395e1d755c49e3be4e4233f99c4e,coresignal,Jefe de Mantenimiento Electricidad,AGEFRED PERU,"Callao, Constitutional Province of Callao, Peru","Descripción del Puesto: 
El Jefe de Servicio de Mantenimiento Eléctrico será responsable de la planificación, ejecución y supervisión de todas las actividades de mantenimiento eléctrico dentro del complejo industrial, asegurando la rentabilidad del servicio y reportando a la gerencia general. Tendrá a su cargo un equipo de 7 STAFF y 35 técnicos.

Requisitos Indispensables:
• Título profesional en Ingeniería Eléctrica y colegiatura vigente.
• Experiencia mínima de 5 años en posiciones similares dentro del sector hidrocarburos, idealmente en refinerías o instalaciones de alta complejidad.
• Experiencia en gestión de mantenimiento eléctrico, con un enfoque comprobado en optimización y mejora de procesos.


Requisitos Necesarios:
• Conocimiento en normativas eléctricas nacionales e internacionales, preferentemente en el sector industrial y de hidrocarburos.
• Familiaridad con normativas de Salud Ocupacional, Seguridad y Medio Ambiente aplicables a entornos de refinería.
• Habilidades en ofimática a nivel usuario para reportes y manejo de sistemas de mantenimiento.
• Experiencia en normativa de áreas clasificadas y procedimientos específicos de seguridad.
• Nivel intermedio de inglés técnico para lectura y comprensión de documentación especializada.
• Capacidad para reconocer, evaluar y controlar peligros en equipos y materiales eléctricos.
• Sólidos conocimientos en mantenimiento de redes de distribución eléctrica, subestaciones, máquinas eléctricas, y sistemas de control y protección en entornos industriales.
• Capacidad de redactar reportes detallados, informando sobre actividades realizadas, cambios implementados y tareas pendientes, de manera clara y estructurada.


Habilidades Blandas:
• Orientación a la mejora continua y proactividad para promover la eficiencia y seguridad en las operaciones.
• Liderazgo y capacidad de organización para coordinar equipos de trabajo y asignar recursos efectivamente.
• Habilidad para trabajar en equipo y comunicación efectiva en entornos multidisciplinarios.",[],[],2024-10-30 00:03:16,https://www.linkedin.com/jobs/view/jefe-de-mantenimiento-electricidad-at-agefred-peru-4063318279,,[],2025-07-08,2024-10-30,ac25e4aaf2d61344647d3f82476a2c96d29df2272fdc2c8de76b602d247305a5
