job_id,source,job_title,company,location,description,skills,careers_required,date_posted,url,career_tag,soft_skills_detected,extraction_date,date_posted_norm,job_uid_cross
97dc2f9f2497a5cfb3ad40fa2496b21e,coresignal,Coordinador de Analítica Estratégica de Talento Humano (Agroindustria Ica),Proterra Perú,"Ica, Ica, Peru","Por encargo de Nuestro Cliente, nos encontramos en la Búsqueda de un Coordinador de Analítica Estratégica de Talento Humano (Ica)

Requisitos

• - Profesional en Estadística, Ingeniería Industrial, Ingeniería Sistemas y/o Computación e Informática o afines
• - Mínimo 04 años en posiciones similares, 
• - Conocimientos y manejo de Data Analytics, Modelos Estadísticos, Metodologías de Muestreo.
• - Conocimientos de Gestión de indicadores.
• - Ingles intermedio,
• - Excel intermedio


Funciones

• 
• Coordinar y gestionar revisiones salariales anuales, así como la evaluación de desempeño Elaborar y proponer una política salarial y de incentivo
• 
• Implementar metodologías para la evaluación de puestos y alineación de salarios según competencias y resultados 
• 
• Elaborar, proponer y supervisar la ejecución de planes de incentivos alineados a los objetivos estratégicos
• 
• Evaluar la efectividad de los programas de incentivos
• 
• Implementar y gestionar iniciativas de cambio organizacional, a través de herramientas de Business Intelligence (BI)
• 
• Analizar la información y procesos de la productividad de mano de obra
• 
• Identificar oportunidades de mejora en el área de Gestión Humana
• 
• Elaborar reportes e informes requeridos por su Jefatura Inmediata
• 
• Analizar y monitorear indicadores clave de rendimiento (KPIs)",[],[],2025-06-05 02:05:24,https://www.linkedin.com/jobs/view/coordinador-de-anal%C3%ADtica-estrat%C3%A9gica-de-talento-humano-agroindustria-ica-at-proterra-per%C3%BA-4244963701,,[],2025-07-03,2025-06-05,954d31e274d32435c7c59fa2b1fb0d8d115abfda64bccc95d178137c1e09dad0
ecf1f3bb8159f03c7516f6d31742e208,coresignal,Representante Técnico Agroindustria  Chiclayo,Farmex S.A.,"Chiclayo, Lambayeque, Peru","En Farmex, empresa líder en soluciones para la protección y productividad agrícola con más de 45 años de trayectoria, buscamos un(a) Representante Técnico Agroindustria que quiera crecer en un entorno técnico, dinámico y con impacto real en el agro peruano. Si eres proactivo(a), disfrutas del trabajo en equipo y estás listo(a) para asumir nuevos retos, ¡postula y sé parte de una empresa que transforma el campo desde la innovación!

¿Qué buscamos?

• Bachiller en Agronomía o afines
• Conocimiento en cultivos de la zona
• Manejo de Microsoft Office
• Disponibilidad para viajar
• 1 año mínimo en funciones similares


¿Cuáles serán tus retos?

• Realizar ensayos comerciales, visitas guiadas, ensayos demostrativos, charlas, días de campo y lanzamientos.
• Utilizar la parcela demostrativa de Farmex para generar demanda.
• Registrar e informar permanentemente el desarrollo técnico de la competencia.
• Presentar propuestas técnicas de solución y desarrollo técnico de la competencia.
• Instalar y evaluar ensayos de campo de productos nuevos de especialidades en laboratorio y campo.
• Realizar control de inventario de los distribuidores y fijar acciones en función a las campañas.


Beneficios

• Seguro EPS con cobertura hasta 90%
• Día libre de cumpleaños
• Capacitación y desarrollo profesional
• Buen ambiente laboral
• Trabajo híbrido


¡Gracias por tu interés en ser parte de Farmex! Valoramos el talento comprometido y con ganas de aportar al desarrollo del agro. Si cumples con el perfil, estaremos encantados de conocerte y acompañarte en este proceso.",[],[],2025-05-26 16:02:13,https://www.linkedin.com/jobs/view/representante-t%C3%A9cnico-agroindustria-chiclayo-at-farmex-s-a-4237910555,,[],2025-07-03,2025-05-26,ad04cd3ddba5221946985676bccec4a26d0a7cb969fc72671d235d9042c0a8ff
989b28cdf5a67a78e693ddedc2c63f10,coresignal,Coordinador de Planificación Estratégica (Agroindustria en Ica),Proterra Perú,"Ica, Ica, Peru","Por encargo de Nuestro Cliente, nos encontramos en la Búsqueda de un Coordinador de Planificación Estratégica)

Requisitos

• Profesional en Administración de Empresas, Ing. Industrial o carreas afines.
• Deseable especialización en compensaciones,
• Mínimo 03 años de experiencia en el sector industrial,
• Excel avanzado,
• Manejo de Power BI y Tableau intermedio/avanzado


Funciones

• Coordinar y gestionar revisiones salariales anuales, así como la evaluación de desempeño a fin de elaborar y actualizar la estructura salarial
• Elaborar y proponer una política salarial a fin de alinear el proceso de compensaciones
• Elaborar, proponer y supervisar la ejecución de planes de incentivos alineados a los objetivos estratégicos
• Implementar y gestionar iniciativas de cambio organizacional
• Analizar y monitorear indicadores clave de rendimiento (KPIs)
• Elaborar y consolidar presupuestos",[],[],2025-05-26 16:02:14,https://www.linkedin.com/jobs/view/coordinador-de-planificaci%C3%B3n-estrat%C3%A9gica-agroindustria-en-ica-at-proterra-per%C3%BA-4237910554,,[],2025-07-03,2025-05-26,2ed8a394649a1b65e3aa6d74c140689408e84c80f6966d239482527be46b8099
e5e7c27085744212970252a5ce81d1d2,coresignal,Técnico Mecánico (Agroindustria),AGRICOLA SANTA AZUL,"Barranca, Lima, Peru","Nos encontramos en búsqueda de TALENTOS COMO TÚ para formar parte de nuestro equipo de trabajo.

Requisitos

• Técnico Industrial, mecánica de producción o carreras afines.
• Experiencia mínima de 01 año en trabajos de mantenimiento preventivo y correctivo de maquinarias industriales.
• Conocimientos en: electricidad industrial, electrónica, mecánica de mantenimiento industrial, soldadura, hidráulica, sistemas de lubricación, neumática, entre otros.
• Disponibilidad para trabajar en Caral - Barranca.


Funciones

• Realizar los trabajos eléctricos y mecánicos.
• Realizar los procedimientos administrativos para realizar los trabajos.
• Supervisar el funcionamiento de las máquinas.
• Otras funciones asignadas por jefe inmediato.


Beneficios

• Pertenecer a una sólida organización.
• Sueldo acorde al mercado.
• Buen clima laboral.
• Alimentación subvencionada.


Agrícola Santa Azul S.R.L, promueve la inclusión de la persona con Discapacidad según ""Ley N° 29973""

IMPORTANTE: Agrícola Santa Azul S.R.L, no solicita ningún pago y/o abono de dinero u otra especie por participar en nuestros procesos de selección ni en ninguna etapa del mismo.",[],[],2025-04-26 00:44:20,https://www.linkedin.com/jobs/view/t%C3%A9cnico-mec%C3%A1nico-agroindustria-at-agricola-santa-azul-4215375954,,[],2025-07-03,2025-04-26,d32e3168bcc123851261820f5a572778c447b2ca51d928100e8b60480e8afc14
1e670b5b4c229d346125782c651334be,coresignal,ASESOR COMERCIAL - AGROINDUSTRIA,Maia Arzuaga - Gestión de Personas y Organizaciones,"Calchín, Córdoba, Argentina","Estamos en la búsqueda de un Asesor Comercial para unirse a nuestro equipo en Córdoba, Argentina. En Chiaraviglio Hnos buscamos a alguien con pasión por las ventas y los negocios, especializado en productos y servicios agroquímicos.

Como Asesor Comercial, será tu responsabilidad identificar oportunidades de mercado, establecer relaciones con clientes potenciales y existentes, y cerrar acuerdos comerciales satisfactorios. Nos enfocamos en la generación de valor en cada una de nuestras interacciones, por lo que buscamos a alguien comprometido con el desarrollo integral de las personas y enfocado en ofrecer soluciones integrales a nuestros clientes.

Principales funciones/tareas del puesto

• Ventas de insumos agropecuarias y asesoramiento a clientes.
• Armado de los negocios de insumos y cereal. Lograr contactos y una buena satisfacción de los clientes.
• Carga de contratos de compra.
• Carga de los presupuestos de los negocios que se cierran con los clientes.
• Seguimientos de los negocios con los clientes de insumos y cereales.
• Contacto con los corredores.
• Seguimiento de la cuenta corriente de clientes y cobranza.
• Control y reposición de stock (orden de compra).



Requisitos


Requisitos

• Es fundamental que cuentes con formación como Ingeniero Agrónomo. 
• Experiencia previa de al menos dos años en ventas, preferentemente en el sector agroquímico.
• Valoramos la proactividad, la capacidad de negociación, la orientación a resultados, y conocimientos en el uso agropecuario de agroquímicos, semillas y fertilizantes, niveles de toxicidad. Norma de traslado y almacenamiento.
• Habilidades deseadas Creatividad para persuadir al cliente, facilidad para relacionarse, empatía, cortesía y perseverancia. Manejo de precios y promociones. Correcta dicción. Conocimiento en ventas de insumos agrícolas (agroquímicos, semillas y fertilizantes) presenciales, telefónicas, a campo y por redes. Conocimiento en el uso agropecuario de agroquímicos, semillas y fertilizantes, niveles de toxicidad. Normas de traslado y almacenamiento.
• Carnet habilitante B2 para manejar vehículos (excluyente) y asesor fitosanitario al día (preferentemente).


Si eres una persona dinámica, con habilidades comerciales y capacidad para trabajar en equipo, ¡te estamos buscando!

Unite a esta empresa familiar con más de 15 años de experiencia, donde la innovación y la sustentabilidad son pilares fundamentales en nuestro trabajo diario.

Chiaraviglio Hnos es una empresa familiar Cordobesa, que con más de 15 años de eperiencia en el mercado y la zona. Somos una organización jóven y dinámica, dedidaca plenamente a cubrir en forma integral las necesidades del productor.

Estamos comprometidos con una agricultura sustentable a través de la generación y adopción de soluciones tecnológicas innovadoras en todas nuestras actividades.

Contamos con una red de trabajo consolidada, en dónde nuestro principal objetivo es generar valor en cada una de nuestras relaciones para lograr el desarroollo integral de las personas con nuestros empleados y familias, clientes, proveedores, competidoras y colegas.",[],[],2025-04-03 19:26:22,https://www.linkedin.com/jobs/view/asesor-comercial-agroindustria-at-maia-arzuaga-gesti%C3%B3n-de-personas-y-organizaciones-4191860278,,[],2025-07-03,2025-04-03,8e7c387cc808b49a76bd7cbc99fb132fa151f58f900c6dd0d71eecd8683de164
a93c522551a7f5a59af6d1f6fc8fba69,coresignal,Representante Técnico Agroindustria,Farmex S.A.,"Huacho, Lima, Peru","En Farmex, empresa líder en soluciones para la protección y productividad agrícola con más de 45 años de trayectoria, buscamos un(a) Representante Técnico Agroindustria que quiera crecer en un entorno técnico, dinámico y con impacto real en el agro peruano. Si eres proactivo(a), disfrutas del trabajo en equipo y estás listo(a) para asumir nuevos retos, ¡postula y sé parte de una empresa que transforma el campo desde la innovación!

¿Qué buscamos?

• Bachiller en Agronomía o afines
• Conocimiento en cultivos de la zona
• Manejo de Microsoft Office
• Disponibilidad para viajar
• 1 año mínimo en funciones similares


¿Cuáles serán tus retos?

• Realizar ensayos comerciales, visitas guiadas, ensayos demostrativos, charlas, días de campo y lanzamientos.
• Utilizar la parcela demostrativa de Farmex para generar demanda.
• Registrar e informar permanentemente el desarrollo técnico de la competencia.
• Presentar propuestas técnicas de solución y desarrollo técnico de la competencia.
• Instalar y evaluar ensayos de campo de productos nuevos de especialidades en laboratorio y campo.
• Realizar control de inventario de los distribuidores y fijar acciones en función a las campañas.


Beneficios

• Seguro EPS con cobertura hasta 90%
• Día libre de cumpleaños
• Capacitación y desarrollo profesional
• Buen ambiente laboral
• Trabajo híbrido


¡Gracias por tu interés en ser parte de Farmex! Valoramos el talento comprometido y con ganas de aportar al desarrollo del agro. Si cumples con el perfil, estaremos encantados de conocerte y acompañarte en este proceso.",[],[],2025-05-11 05:28:12,https://www.linkedin.com/jobs/view/representante-t%C3%A9cnico-agroindustria-at-farmex-s-a-4227752745,,[],2025-07-03,2025-05-11,5d77532a02ebcd03782732cef72655b5f422d85e69f92611ceec13482490ada6
4481c1cda8072164cf4c0e90931d1cc3,coresignal,Representante Técnico Comercial Agroindustria LIMA (Huaura / Huacho / Barranca),Grupo Silvestre,"Lima, Peru","• Elaborar, supervisar y cumplir el presupuesto mensual de ventas de su zona.
• Planificar y ejecutar los pagos de letras y estados de deuda de sus clientes.
• Coordinar con el Jefe Nacional de Ventas respecto a la necesidad de productos por demanda o variaciones de estos.
• Ser responsable de la mercadería solicitada, así como el seguimiento a los inventarios de los clientes; con el objetivo de evitar el vencimiento/devolución de productos.
• Atender reuniones con clientes para lograr los objetivos de ventas, de acuerdo con la necesidad del mercado y objetivos de la empresa.
• Controlar y valorar las zonas de cultivo y validar el tamaño de la zona, con el objetivo de evaluar clientes nuevos/potenciales.



Requisitos


• Bachiller en ingeniería agrónoma, biología o carreras afines. (Indispensable)
• Experiencia mínima de 3 años en venta, gestión de cobranza y asesoría de productos en el sector de agroquímicos.
• Con experiencia comercial en venta o asesoría a fundos y negocios agroindustriales de la zona (conocimiento de cartera activa de clientes)
• Experiencia en trabajo de campo y mucho movimiento en territorio asignado.


GRUPO SILVESTRE presente en el mercado peruano con 30 años de crecimiento sostenido en el sector Agropecuario, distribuyendo Agro insumos para la protección vegetal, mediante las unidades de negocio Silvestre Perú y Neoagrum.",[],[],2025-05-06 01:14:45,https://www.linkedin.com/jobs/view/representante-t%C3%A9cnico-comercial-agroindustria-lima-huaura-huacho-barranca-at-grupo-silvestre-4222404204,,[],2025-07-03,2025-05-06,405d9f15081e38e4393256578c71241b2db3f11555e7a3ebc5aa8d321e2a7b16
4fe991d3a0506b0c30187d2a2bcdac22,coresignal,Ejecutivo técnico Agroindustria y no tradicional,Progreso,"Guatemala, Guatemala","Objetivo General:
Ejecutar la estrategia comercial para la categoría Pulverizado del negocio de Cal, Predosificados y Pulverizados en Guatemala, para garantizar el cumplimiento de los objetivos de venta establecidos, identificando y desarrollando nuevos nichos y canales de venta en el mercado local para lograr el posicionamiento de los productos en el sector agroindustrial.


Requisitos:
• Graduado de Ingeniería Química/Industrial o Agronomía.
• 3 años de experiencia como Asesor técnico o ejecutivo comercial en el área agroindustrial.
• Conocimiento de los diferentes canales de distribución en el área de agro servicios.
• Disponibilidad de viajar eventualmente al interior del país.
• Inglés nivel intermedio.",[],[],2025-04-26 03:07:52,https://www.linkedin.com/jobs/view/ejecutivo-t%C3%A9cnico-agroindustria-y-no-tradicional-at-progreso-4217923243,,[],2025-07-03,2025-04-26,1db1f01e41e415a2d4a8888ea8f1a0381b5c42f30ce6f698f259e7a4bd6aa291
93dbc0834cecb9c19eaed29ceb2a8cdc,coresignal,ANALISTA FINANCIERO - AGROINDUSTRIA FRUTOS DE ORO S.A.C.,Grupo CICE,"Motupe, Lambayeque, Peru","Analista Financiero en Agroindustria Frutos de Oro S.A.C.

Estamos en búsqueda de un Analista Financiero para unirse a nuestro equipo en Perú. El candidato ideal será responsable de analizar datos financieros y proporcionar información valiosa para la toma de decisiones estratégicas de la empresa.

Principales Tareas y Responsabilidades

• Realizar análisis financieros detallados y reportes.
• Monitorear indicadores clave de rendimiento.
• Colaborar en la elaboración de presupuestos y pronósticos.
• Evaluar riesgos financieros y proponer soluciones.
• Asistir en la preparación de informes para la gerencia.


Requisitos

• Licenciatura en Finanzas, Economía o campo relacionado.
• Experiencia previa en análisis financiero.
• Conocimiento avanzado de Excel y software financiero.
• Habilidades analíticas y atención al detalle.
• Capacidad para trabajar bajo presión.


Beneficios

• Salario competitivo.
• Seguro de salud integral.
• Oportunidades de desarrollo profesional.
• Ambiente de trabajo colaborativo.
• Capacitación continua.


Principales Habilidades

• Comunicación efectiva.
• Capacidad de análisis.
• Gestión del tiempo.
• Trabajo en equipo.
• Resolución de problemas.
• Adaptabilidad.",[],[],2025-04-13 13:08:05,https://www.linkedin.com/jobs/view/analista-financiero-agroindustria-frutos-de-oro-s-a-c-at-grupo-cice-4209267091,,[],2025-07-03,2025-04-13,1f1334d4a211c12be0b04db1af474ee832e70910f73a22168ffca36f4abaae68
e506bffd6501be1f6af1f3244c9a42f9,coresignal,Administrador General Agroindustria (Trujillo),Proterra Perú,"Trujillo, La Libertad, Peru","Por encargo de nuestro cliente, nos encontramos en la búsqueda de un Administrador General Agroindustria (Trujillo)

Requisitos

• Profesional de la carrera de Administración, Ing. Industrial, Agroindustrial o afines.
• Mínimo 08 años en posiciones similares, de las cuales 05 años experiencia en empresas Agroindustriales
• Conocimientos de Sistemas ERP’s STARSOFT, SAP, entre otros,
• Ms Office avanzado
• Licencia de conducir A1
• Residencia en Trujillo.


Funciones

• Organizar, administrar y controlar las diferentes áreas de Contabilidad, Tesorería, Logística, RRHH, SST SOMA.
• Programar y dirigir las actividades propias de los Sistemas Administrativos de su competencia.
• Mantener informado al Gerente General, sobre el desarrollo, cumplimiento de metas programadas y logros obtenidos en la gestión, mediante indicadores de Gestión.
• Responsable directo del control Presupuestal de la Empresa.
• Otras funciones asignadas por el Gerente General",[],[],2025-04-04 09:03:44,https://www.linkedin.com/jobs/view/administrador-general-agroindustria-trujillo-at-proterra-per%C3%BA-4200808641,,[],2025-07-03,2025-04-04,4303ca1fd766fb99b8bc985bfe049b4718879d5cd5a1117ad32174d7a2d63ba8
