job_id,source,job_title,company,location,description,skills,careers_required,date_posted,url,career_tag,soft_skills_detected,extraction_date
09429b91abb6379bfbf6552e05f1ebd9,jooble,Ingeniero de Sistemas,trabajito,"Santa Cruz, CA","&nbsp;...ISOLAMIENTOS TERMICOS SANTA CRUZ (ISOLCRUZ SRL) se encuentra en la búsqueda <b>de </b>un: 
 INGENIERO DE <b>SISTEMAS </b>
 Santa Cruz | Modalidad: Tiempo Completo 
 Objetivo del Puesto 
 Diseñar, desarrollar e implementar soluciones de software robustas y eficientes para optimizar...&nbsp;",[],Sistemas de Información,2025-07-16T20:16:19.0800000,https://jooble.org/jdp/-6816837096883622949,,[],2025-07-18
d4ba3b01289ef5e884e17b58436d1776,jooble,Administrador de Sistemas,Kimball Midwest,"Columbus, OH","&nbsp;...Job Description 
 Job Description  Kimball Midwest, un distribuidor nacional <b>de </b>productos de mantenimiento, reparación y operación, está buscando un Administrador de <b>Sistemas </b>para nuestra ubicación en Columbus, OH. 
 Como asociado de Kimball Midwest, experimentarás por...&nbsp;",[],Sistemas de Información,2025-06-21T00:00:00.0000000,https://jooble.org/jdp/-1117028897455990283,,[],2025-07-18
5781634a3ee3513e3f5111dcf6da040a,jooble,Especialista de Sistemas de Informacion (IT),Sweet Corp,Puerto Rico,"&nbsp;...Salary: $2,000 - $2,250
 Descripcion: 
 Supervisa, mantiene y optimiza la infraestructura tecnolgica <b>de </b>la organizacin, incluyendo servidores, redes, equipos y <b>sistemas </b>de informacin. Es responsable de garantizar la continuidad operativa mediante soporte tcnico oportuno...&nbsp;",[],Sistemas de Información,2025-06-29T00:00:00.0000000,https://jooble.org/jdp/226086595828370317,,[],2025-07-18
07d2e47fc9a2c180e7020e7333d9752c,jooble,Administrador de Sistemas y monitorizacin (Remoto),Alter Solutions,"Albemarle, NC","&nbsp;...Administrador <b>De Sistemas </b>Y Monitorizacin (Remoto)
 Quines Somos?
 Alter Solutions es una compaa de consultora de tecnologas de la informacin y un catalizador de la transformacin digital. Somos un equipo, una comunidad, un grupo de personas con un objetivo comn: crecer...&nbsp;",[],Sistemas de Información,2025-07-18T10:54:07.2170000,https://jooble.org/jdp/-8740811963282642168,,[],2025-07-18
209e3c2ba25799e37b005b5b1d049d19,jooble,Analista de Sistemas/Negócios,OTTIMIZZA SISTEMAS CONTABEIS LTDA,"Columbia, SC","Estamos em busca <b>de </b>um(a) Analista de <b>Sistemas/</b>Negócios para integrar nossa equipe de tecnologia. Este profissional será responsável por realizar o levantamento e análise de requisitos de produtos, interagindo diretamente com clientes e estudando soluções existentes no...&nbsp;",[],Sistemas de Información,2025-07-16T00:00:00.0000000,https://jooble.org/jdp/4554935301568191235,,[],2025-07-18
a31aca697785746b3358f42eabad8d82,jooble,Administrador de Sistemas Linux,Axians Portugal,Portugal,"&nbsp;...e à Transformação Digital. Poderá encontrar-nos em 37 países, contamos com mais <b>de </b>16.000 colaboradores e geramos mais de €3.6 biliões. 
Estamos à procura de um  Administrador de <b>Sistemas </b>Linux  que será responsável pela  gestão, administração e otimização  de sistemas...&nbsp;",[],Sistemas de Información,2025-06-18T00:00:00.0000000,https://jooble.org/jdp/5484211594310275676,,[],2025-07-18
29bf0ffc43167504d7b30cf6ceac5c9a,jooble,Administrador de Sistemas (Infraestrutura),Axians Portugal,Portugal,"&nbsp;...e à Transformação Digital. Poderá encontrar-nos em 37 países, contamos com mais <b>de </b>16.000 colaboradores e geramos mais de €3.6 biliões. 
Estamos à procura de um  Administrador de <b>Sistemas </b>Infraestrutura  cuja missão será garantir a  estabilidade, segurança e eficiência...&nbsp;",[],Sistemas de Información,2025-06-18T00:00:00.0000000,https://jooble.org/jdp/-5910965053818108565,,[],2025-07-18
b52d6fb76d1836c7fa1214fed2aa19c1,jooble,Administrador de Sistemas Microsoft,Axians Portugal,Portugal,"&nbsp;...e à Transformação Digital. Poderá encontrar-nos em 37 países, contamos com mais <b>de </b>16.000 colaboradores e geramos mais de €3.6 biliões. 
Estamos à procura de um  Administrador de <b>Sistemas </b>Microsoft cuja missão será garantir a  estabilidade, segurança e eficiência  da...&nbsp;",[],Sistemas de Información,2025-06-18T00:00:00.0000000,https://jooble.org/jdp/2990183082794099627,,[],2025-07-18
9dad7ccca276c786a87def55b8a9674b,jooble,Ingeniero de sistemas conocimiento en aplicaciones,Crezcamos S.A. Financing Company,"Nuevo, CA","Elige ser parte <b>de </b>Crezcamos! somos una compañía comprometida en ayudar a transformar realidades de las comunidades de menores ingresos...&nbsp;&nbsp;...dentro de la organización.
Estamos buscando un Profesional en <b>sistemas </b>informáticos y/o electrónica, con 2 años en análisis, diseño,...&nbsp;",[],Sistemas de Información,2025-07-18T00:00:00.0000000,https://jooble.org/jdp/-4959329012951491532,,[],2025-07-18
996cda50bcd47651541aaa22cce64ff4,jooble,ATRHOL seleciona: Analista de Sistemas,Midas SAINTE-ANNE-DE-BELLEVUE 9480,"Montpelier, VT","RESUMO DAS ATIVIDADES: Implantação e parametrização <b>de sistemas </b>informatizados dimensionando requisitos e funcionalidades, respondendo pelos mesmos e garantindo sua disponibilidade. Atuação junto aos fornecedores no desenvolvimento de melhorias para atendimento dos requisitos...&nbsp;",[],Sistemas de Información,2025-07-18T00:00:00.0000000,https://jooble.org/jdp/154845228489307212,,[],2025-07-18
